samples	cluster	frac_cluster	max_frac	analysis_type	K
JU2566	B	0.880764	0.880764	GATK-STRELKA_Intersection	7
ECA705	B	1e-05	0.88545	GATK-STRELKA_Intersection	7
ECA928	B	1e-05	0.888016	GATK-STRELKA_Intersection	7
ECA701	B	1e-05	0.891316	GATK-STRELKA_Intersection	7
JU2575	B	0.892592	0.892592	GATK-STRELKA_Intersection	7
QG2850	B	1e-05	0.89459	GATK-STRELKA_Intersection	7
QX1793	B	1e-05	0.90224	GATK-STRELKA_Intersection	7
ED3005	B	1e-05	0.902999	GATK-STRELKA_Intersection	7
NIC1107	B	0.908247	0.908247	GATK-STRELKA_Intersection	7
CB4854	B	0.052204	0.911343	GATK-STRELKA_Intersection	7
WN2066	B	0.91203	0.91203	GATK-STRELKA_Intersection	7
CX11315	B	0.07212	0.91375	GATK-STRELKA_Intersection	7
QG2932	B	1e-05	0.920395	GATK-STRELKA_Intersection	7
RC301	B	0.074646	0.925304	GATK-STRELKA_Intersection	7
ECA706	B	1e-05	0.925991	GATK-STRELKA_Intersection	7
JU1580	B	1e-05	0.932283	GATK-STRELKA_Intersection	7
ECA593	B	1e-05	0.934318	GATK-STRELKA_Intersection	7
JU393	B	0.064568	0.935382	GATK-STRELKA_Intersection	7
JU1793	B	1e-05	0.935509	GATK-STRELKA_Intersection	7
ECA724	B	1e-05	0.937261	GATK-STRELKA_Intersection	7
ED3048	B	1e-05	0.939053	GATK-STRELKA_Intersection	7
MY2585	B	1e-05	0.942065	GATK-STRELKA_Intersection	7
JU1249	B	0.945743	0.945743	GATK-STRELKA_Intersection	7
JU2866	B	1e-05	0.945784	GATK-STRELKA_Intersection	7
ED3012	B	0.947989	0.947989	GATK-STRELKA_Intersection	7
JU2578	B	1e-05	0.948937	GATK-STRELKA_Intersection	7
NIC265	B	1e-05	0.949016	GATK-STRELKA_Intersection	7
JU3135	B	0.029915	0.951884	GATK-STRELKA_Intersection	7
JU775	B	1e-05	0.956366	GATK-STRELKA_Intersection	7
MY2693	B	1e-05	0.958874	GATK-STRELKA_Intersection	7
ED3073	B	1e-05	0.960708	GATK-STRELKA_Intersection	7
NIC231	B	1e-05	0.970039	GATK-STRELKA_Intersection	7
XZ2019	B	0.028107	0.971843	GATK-STRELKA_Intersection	7
JU1934	B	0.024945	0.975005	GATK-STRELKA_Intersection	7
JU3282	B	1e-05	0.976156	GATK-STRELKA_Intersection	7
QG2824	B	1e-05	0.983487	GATK-STRELKA_Intersection	7
QG2825	B	1e-05	0.997277	GATK-STRELKA_Intersection	7
JU1896	B	0.997881	0.997881	GATK-STRELKA_Intersection	7
ECA36	B	1.9e-05	0.999929	GATK-STRELKA_Intersection	7
JU2316	B	1.5e-05	0.999931	GATK-STRELKA_Intersection	7
N2	B	0.999932	0.999932	GATK-STRELKA_Intersection	7
ECA191	B	1.6e-05	0.999933	GATK-STRELKA_Intersection	7
ECA723	B	1e-05	0.999934	GATK-STRELKA_Intersection	7
ECA363	B	1e-05	0.999936	GATK-STRELKA_Intersection	7
BRC20067	B	1e-05	0.999937	GATK-STRELKA_Intersection	7
JU3140	B	1e-05	0.999937	GATK-STRELKA_Intersection	7
LSJ1	B	0.999937	0.999937	GATK-STRELKA_Intersection	7
ECA740	B	1e-05	0.999939	GATK-STRELKA_Intersection	7
ECA745	B	1e-05	0.999939	GATK-STRELKA_Intersection	7
CB4851	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
CX11262	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
CX11264	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
CX11314	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA252	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
ECA347	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA349	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA396	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA712	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA722	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA730	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA732	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA733	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA741	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA742	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA744	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA746	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA760	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA768	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA777	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA778	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA807	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA812	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
GXW1	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1088	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1200	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU1213	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1242	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1543	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU1568	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU1586	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU2250	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2257	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU2466	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2519	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2526	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2565	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU2570	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2600	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2610	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU3132	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU3226	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU3291	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU394	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU406	B	0.99994	0.99994	GATK-STRELKA_Intersection	7
JU792	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
MY2713	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
MY679	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
NIC256	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
NIC258	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
NIC261	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
NIC262	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
NIC271	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
NIC501	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
PB306	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
QG2818	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
QG2823	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
QG2843	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
QG557	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
QX1211	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
QX1212	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
XZ1514	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
XZ1516	B	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2906	C	1.3e-05	0.344774	GATK-STRELKA_Intersection	7
QG2846	C	0.240903	0.351083	GATK-STRELKA_Intersection	7
JU360	C	0.025238	0.352399	GATK-STRELKA_Intersection	7
NIC268	C	0.239673	0.3558	GATK-STRELKA_Intersection	7
JU778	C	0.368753	0.368753	GATK-STRELKA_Intersection	7
JU2838	C	0.266197	0.373347	GATK-STRELKA_Intersection	7
NIC259	C	0.339527	0.375854	GATK-STRELKA_Intersection	7
JU3127	C	0.352095	0.37889	GATK-STRELKA_Intersection	7
NIC236	C	0.297082	0.383754	GATK-STRELKA_Intersection	7
QG2075	C	0.333127	0.386118	GATK-STRELKA_Intersection	7
JU1400	C	0.336684	0.387916	GATK-STRELKA_Intersection	7
JU1808	C	1e-05	0.391143	GATK-STRELKA_Intersection	7
JU2862	C	0.026079	0.402939	GATK-STRELKA_Intersection	7
NIC255	C	1e-05	0.408931	GATK-STRELKA_Intersection	7
JU847	C	0.016562	0.413799	GATK-STRELKA_Intersection	7
EG4349	C	0.367807	0.414039	GATK-STRELKA_Intersection	7
JU2587	C	0.168378	0.414481	GATK-STRELKA_Intersection	7
JU2841	C	0.026155	0.420919	GATK-STRELKA_Intersection	7
NIC526	C	0.165405	0.421704	GATK-STRELKA_Intersection	7
NIC522	C	0.07341	0.422954	GATK-STRELKA_Intersection	7
ED3017	C	1e-05	0.431154	GATK-STRELKA_Intersection	7
EG4946	C	1e-05	0.433071	GATK-STRELKA_Intersection	7
XZ2020	C	0.063639	0.435102	GATK-STRELKA_Intersection	7
NIC515	C	0.427998	0.436878	GATK-STRELKA_Intersection	7
JU2001	C	0.26459	0.437206	GATK-STRELKA_Intersection	7
JT11398	C	1e-05	0.44378	GATK-STRELKA_Intersection	7
WN2001	C	0.449288	0.449288	GATK-STRELKA_Intersection	7
JU3137	C	0.012699	0.451129	GATK-STRELKA_Intersection	7
QG2875	C	0.228246	0.452784	GATK-STRELKA_Intersection	7
JU2017	C	1e-05	0.453168	GATK-STRELKA_Intersection	7
WN2064	C	1e-05	0.453521	GATK-STRELKA_Intersection	7
NIC274	C	0.446451	0.456077	GATK-STRELKA_Intersection	7
JU2478	C	1e-05	0.457044	GATK-STRELKA_Intersection	7
NIC242	C	0.053011	0.458258	GATK-STRELKA_Intersection	7
QG2827	C	0.461941	0.461941	GATK-STRELKA_Intersection	7
CX11307	C	0.075508	0.46578	GATK-STRELKA_Intersection	7
NIC166	C	0.059689	0.466323	GATK-STRELKA_Intersection	7
JU1652	C	0.132112	0.468964	GATK-STRELKA_Intersection	7
XZ1515	C	1e-05	0.470369	GATK-STRELKA_Intersection	7
WN2002	C	0.088218	0.472807	GATK-STRELKA_Intersection	7
NIC511	C	1e-05	0.475567	GATK-STRELKA_Intersection	7
JU2593	C	1e-05	0.476551	GATK-STRELKA_Intersection	7
EG4347	C	1e-05	0.487688	GATK-STRELKA_Intersection	7
MY16	C	1e-05	0.493939	GATK-STRELKA_Intersection	7
NIC207	C	1e-05	0.499371	GATK-STRELKA_Intersection	7
JU1395	C	1e-05	0.503432	GATK-STRELKA_Intersection	7
JU3128	C	1e-05	0.506591	GATK-STRELKA_Intersection	7
JU2800	C	1e-05	0.50667	GATK-STRELKA_Intersection	7
ECA369	C	0.070149	0.507161	GATK-STRELKA_Intersection	7
JU2811	C	0.380886	0.507598	GATK-STRELKA_Intersection	7
JU751	C	0.079069	0.50844	GATK-STRELKA_Intersection	7
WN2063	C	0.253294	0.509385	GATK-STRELKA_Intersection	7
MY2453	C	1e-05	0.514551	GATK-STRELKA_Intersection	7
JU2016	C	1e-05	0.51503	GATK-STRELKA_Intersection	7
PX179	C	1e-05	0.517427	GATK-STRELKA_Intersection	7
QG2828	C	0.430227	0.517583	GATK-STRELKA_Intersection	7
NIC1	C	0.068743	0.518198	GATK-STRELKA_Intersection	7
MY2147	C	1e-05	0.518899	GATK-STRELKA_Intersection	7
CX11276	C	0.040035	0.519087	GATK-STRELKA_Intersection	7
JU561	C	1.4e-05	0.527769	GATK-STRELKA_Intersection	7
QG2877	C	0.450653	0.532818	GATK-STRELKA_Intersection	7
JU310	C	1e-05	0.534418	GATK-STRELKA_Intersection	7
QW947	C	0.192038	0.536755	GATK-STRELKA_Intersection	7
WN2033	C	1e-05	0.537585	GATK-STRELKA_Intersection	7
ED3011	C	1e-05	0.544077	GATK-STRELKA_Intersection	7
MY23	C	1e-05	0.544151	GATK-STRELKA_Intersection	7
QX1791	C	0.107561	0.546341	GATK-STRELKA_Intersection	7
JU1530	C	1e-05	0.547928	GATK-STRELKA_Intersection	7
MY2741	C	1e-05	0.549943	GATK-STRELKA_Intersection	7
JU3125	C	0.251632	0.550747	GATK-STRELKA_Intersection	7
NIC1049	C	1e-05	0.553407	GATK-STRELKA_Intersection	7
JU1440	C	1e-05	0.553947	GATK-STRELKA_Intersection	7
EG4724	C	0.55505	0.55505	GATK-STRELKA_Intersection	7
JU1212	C	0.035651	0.557447	GATK-STRELKA_Intersection	7
CB4853	C	1e-05	0.559475	GATK-STRELKA_Intersection	7
CB4852	C	1e-05	0.559876	GATK-STRELKA_Intersection	7
NIC3	C	1e-05	0.561428	GATK-STRELKA_Intersection	7
JU3134	C	1e-05	0.569401	GATK-STRELKA_Intersection	7
MY920	C	1e-05	0.570007	GATK-STRELKA_Intersection	7
MY2212	C	1e-05	0.570964	GATK-STRELKA_Intersection	7
MY10	C	0.380755	0.572472	GATK-STRELKA_Intersection	7
CX11292	C	1e-05	0.57615	GATK-STRELKA_Intersection	7
NIC513	C	0.416705	0.583245	GATK-STRELKA_Intersection	7
ECA592	C	1e-05	0.58336	GATK-STRELKA_Intersection	7
NIC514	C	0.416475	0.583475	GATK-STRELKA_Intersection	7
JU3141	C	1e-05	0.585305	GATK-STRELKA_Intersection	7
WN2050	C	0.086424	0.586886	GATK-STRELKA_Intersection	7
XZ1672	C	1e-05	0.589127	GATK-STRELKA_Intersection	7
XZ1735	C	0.369086	0.591872	GATK-STRELKA_Intersection	7
KR314	C	1e-05	0.604991	GATK-STRELKA_Intersection	7
JU1172	C	1e-05	0.606798	GATK-STRELKA_Intersection	7
NIC277	C	1e-05	0.607097	GATK-STRELKA_Intersection	7
JU2534	C	1e-05	0.612336	GATK-STRELKA_Intersection	7
ECA923	C	0.194109	0.61335	GATK-STRELKA_Intersection	7
JU346	C	0.016879	0.615251	GATK-STRELKA_Intersection	7
QG2832	C	0.258084	0.617456	GATK-STRELKA_Intersection	7
MY2573	C	1e-05	0.617612	GATK-STRELKA_Intersection	7
JU2007	C	0.18303	0.61852	GATK-STRELKA_Intersection	7
CX11271	C	1e-05	0.622409	GATK-STRELKA_Intersection	7
NIC523	C	0.095053	0.623953	GATK-STRELKA_Intersection	7
JU2907	C	1e-05	0.624171	GATK-STRELKA_Intersection	7
JU2853	C	1e-05	0.624976	GATK-STRELKA_Intersection	7
JU3144	C	0.218372	0.625809	GATK-STRELKA_Intersection	7
NIC269	C	0.627897	0.627897	GATK-STRELKA_Intersection	7
JU3280	C	0.234193	0.628073	GATK-STRELKA_Intersection	7
QG2838	C	0.057397	0.631141	GATK-STRELKA_Intersection	7
JU2586	C	0.631385	0.631385	GATK-STRELKA_Intersection	7
XZ2018	C	1e-05	0.633975	GATK-STRELKA_Intersection	7
JU2829	C	1e-05	0.634642	GATK-STRELKA_Intersection	7
NIC2	C	1e-05	0.637726	GATK-STRELKA_Intersection	7
CB4932	C	1e-05	0.63786	GATK-STRELKA_Intersection	7
QG2855	C	0.361346	0.638604	GATK-STRELKA_Intersection	7
BRC20263	C	0.304456	0.639173	GATK-STRELKA_Intersection	7
MY18	C	1e-05	0.646117	GATK-STRELKA_Intersection	7
AB1	C	1e-05	0.646807	GATK-STRELKA_Intersection	7
QG2874	C	0.352286	0.647664	GATK-STRELKA_Intersection	7
LKC34	C	0.3511	0.64885	GATK-STRELKA_Intersection	7
QG2854	C	0.345686	0.654264	GATK-STRELKA_Intersection	7
JU2576	C	1e-05	0.656171	GATK-STRELKA_Intersection	7
QX1792	C	1e-05	0.658625	GATK-STRELKA_Intersection	7
QG2873	C	0.338205	0.661742	GATK-STRELKA_Intersection	7
NIC266	C	0.663828	0.663828	GATK-STRELKA_Intersection	7
JU2619	C	0.131621	0.669159	GATK-STRELKA_Intersection	7
XZ1734	C	0.329444	0.670505	GATK-STRELKA_Intersection	7
NIC529	C	1e-05	0.671079	GATK-STRELKA_Intersection	7
NIC528	C	0.123921	0.671678	GATK-STRELKA_Intersection	7
JU830	C	1e-05	0.67319	GATK-STRELKA_Intersection	7
JU1491	C	0.152668	0.674003	GATK-STRELKA_Intersection	7
QG2857	C	0.325597	0.674353	GATK-STRELKA_Intersection	7
JU2879	C	1e-05	0.679364	GATK-STRELKA_Intersection	7
XZ1756	C	1e-05	0.685888	GATK-STRELKA_Intersection	7
DL226	C	0.030672	0.686644	GATK-STRELKA_Intersection	7
JU323	C	1e-05	0.689473	GATK-STRELKA_Intersection	7
JU2878	C	0.073607	0.693154	GATK-STRELKA_Intersection	7
NIC272	C	0.696018	0.696018	GATK-STRELKA_Intersection	7
ED3052	C	0.196369	0.696645	GATK-STRELKA_Intersection	7
NIC1119	C	0.186375	0.696716	GATK-STRELKA_Intersection	7
QG2837	C	0.17345	0.698635	GATK-STRELKA_Intersection	7
JU2572	C	2e-05	0.70064	GATK-STRELKA_Intersection	7
QG556	C	1e-05	0.701699	GATK-STRELKA_Intersection	7
CX11285	C	0.128412	0.702413	GATK-STRELKA_Intersection	7
MY795	C	1e-05	0.70317	GATK-STRELKA_Intersection	7
MY772	C	1e-05	0.703314	GATK-STRELKA_Intersection	7
XZ1513	C	1e-05	0.708451	GATK-STRELKA_Intersection	7
ECA594	C	1e-05	0.70923	GATK-STRELKA_Intersection	7
NIC276	C	0.276692	0.710907	GATK-STRELKA_Intersection	7
JU642	C	1e-05	0.711985	GATK-STRELKA_Intersection	7
ED3046	C	0.141364	0.713183	GATK-STRELKA_Intersection	7
JU3166	C	0.715361	0.715361	GATK-STRELKA_Intersection	7
DL200	C	1e-05	0.71606	GATK-STRELKA_Intersection	7
ED3049	C	0.142079	0.718155	GATK-STRELKA_Intersection	7
ECA372	C	1e-05	0.719136	GATK-STRELKA_Intersection	7
CX11254	C	1e-05	0.719985	GATK-STRELKA_Intersection	7
QG2836	C	0.174682	0.720696	GATK-STRELKA_Intersection	7
JU3228	C	0.106664	0.721176	GATK-STRELKA_Intersection	7
JU1792	C	1e-05	0.722555	GATK-STRELKA_Intersection	7
ECA738	C	1e-05	0.723397	GATK-STRELKA_Intersection	7
JU2522	C	0.724649	0.724649	GATK-STRELKA_Intersection	7
NIC275	C	0.260046	0.732925	GATK-STRELKA_Intersection	7
JU774	C	0.205758	0.733031	GATK-STRELKA_Intersection	7
JU1409	C	1e-05	0.734002	GATK-STRELKA_Intersection	7
JU2234	C	0.053831	0.735077	GATK-STRELKA_Intersection	7
MY518	C	1e-05	0.739498	GATK-STRELKA_Intersection	7
NIC195	C	0.74129	0.74129	GATK-STRELKA_Intersection	7
QG2841	C	0.171817	0.743722	GATK-STRELKA_Intersection	7
ECA189	C	1e-05	0.744192	GATK-STRELKA_Intersection	7
JU2581	C	1e-05	0.746903	GATK-STRELKA_Intersection	7
QG2813	C	0.084491	0.752459	GATK-STRELKA_Intersection	7
JU1246	C	1e-05	0.761893	GATK-STRELKA_Intersection	7
QG2835	C	0.093322	0.76482	GATK-STRELKA_Intersection	7
QG2811	C	0.059894	0.764926	GATK-STRELKA_Intersection	7
ED3040	C	0.223347	0.76971	GATK-STRELKA_Intersection	7
ECA743	C	1e-05	0.77005	GATK-STRELKA_Intersection	7
EG4725	C	0.771552	0.771552	GATK-STRELKA_Intersection	7
JU3224	C	0.062537	0.771645	GATK-STRELKA_Intersection	7
MY2535	C	1e-05	0.777513	GATK-STRELKA_Intersection	7
ECA348	C	1e-05	0.778568	GATK-STRELKA_Intersection	7
NIC267	C	0.220914	0.779036	GATK-STRELKA_Intersection	7
ECA640	C	1e-05	0.78143	GATK-STRELKA_Intersection	7
JU3225	C	1e-05	0.781914	GATK-STRELKA_Intersection	7
NIC252	C	0.783207	0.783207	GATK-STRELKA_Intersection	7
JU2131	C	0.070492	0.78894	GATK-STRELKA_Intersection	7
PB303	C	1e-05	0.792527	GATK-STRELKA_Intersection	7
JU2464	C	1e-05	0.793808	GATK-STRELKA_Intersection	7
JU2513	C	1e-05	0.795363	GATK-STRELKA_Intersection	7
QX1794	C	1e-05	0.799212	GATK-STRELKA_Intersection	7
JU397	C	1e-05	0.800642	GATK-STRELKA_Intersection	7
JU2592	C	0.108912	0.801636	GATK-STRELKA_Intersection	7
NIC527	C	1e-05	0.802771	GATK-STRELKA_Intersection	7
JU3167	C	0.803182	0.803182	GATK-STRELKA_Intersection	7
JU1666	C	1e-05	0.804947	GATK-STRELKA_Intersection	7
DL238	C	0.13087	0.805776	GATK-STRELKA_Intersection	7
CB4855	C	1e-05	0.80654	GATK-STRELKA_Intersection	7
JU2106	C	0.073413	0.807995	GATK-STRELKA_Intersection	7
MY2530	C	0.015892	0.810372	GATK-STRELKA_Intersection	7
JU1581	C	1e-05	0.810741	GATK-STRELKA_Intersection	7
QG536	C	0.096071	0.818516	GATK-STRELKA_Intersection	7
JU2825	C	1.1e-05	0.819611	GATK-STRELKA_Intersection	7
CB4858	C	1e-05	0.819644	GATK-STRELKA_Intersection	7
JU3169	C	0.819864	0.819864	GATK-STRELKA_Intersection	7
JU440	C	1e-05	0.820386	GATK-STRELKA_Intersection	7
JU258	C	0.822539	0.822539	GATK-STRELKA_Intersection	7
CB4857	C	1e-05	0.826382	GATK-STRELKA_Intersection	7
QX1233	C	1e-05	0.828342	GATK-STRELKA_Intersection	7
PS2025	C	1e-05	0.830095	GATK-STRELKA_Intersection	7
NIC251	C	0.832798	0.832798	GATK-STRELKA_Intersection	7
JU782	C	0.833052	0.833052	GATK-STRELKA_Intersection	7
ECA703	C	0.063008	0.835586	GATK-STRELKA_Intersection	7
NIC199	C	0.839789	0.839789	GATK-STRELKA_Intersection	7
JU2141	C	1e-05	0.847252	GATK-STRELKA_Intersection	7
MY1	C	0.14508	0.85487	GATK-STRELKA_Intersection	7
JU311	C	1e-05	0.860186	GATK-STRELKA_Intersection	7
ECA710	C	1e-05	0.863257	GATK-STRELKA_Intersection	7
NIC260	C	0.865714	0.865714	GATK-STRELKA_Intersection	7
ECA930	C	1e-05	0.871035	GATK-STRELKA_Intersection	7
ED3077	C	0.124778	0.875172	GATK-STRELKA_Intersection	7
CB4856	C	0.1214	0.87855	GATK-STRELKA_Intersection	7
JU367	C	1.9e-05	0.878915	GATK-STRELKA_Intersection	7
JU2566	C	1e-05	0.880764	GATK-STRELKA_Intersection	7
ECA705	C	1e-05	0.88545	GATK-STRELKA_Intersection	7
ECA928	C	0.111934	0.888016	GATK-STRELKA_Intersection	7
ECA701	C	1e-05	0.891316	GATK-STRELKA_Intersection	7
JU2575	C	1e-05	0.892592	GATK-STRELKA_Intersection	7
QG2850	C	0.10536	0.89459	GATK-STRELKA_Intersection	7
QX1793	C	0.00726	0.90224	GATK-STRELKA_Intersection	7
ED3005	C	1e-05	0.902999	GATK-STRELKA_Intersection	7
NIC1107	C	1.2e-05	0.908247	GATK-STRELKA_Intersection	7
CB4854	C	0.015729	0.911343	GATK-STRELKA_Intersection	7
WN2066	C	1e-05	0.91203	GATK-STRELKA_Intersection	7
CX11315	C	1e-05	0.91375	GATK-STRELKA_Intersection	7
QG2932	C	0.079555	0.920395	GATK-STRELKA_Intersection	7
RC301	C	1e-05	0.925304	GATK-STRELKA_Intersection	7
ECA706	C	1e-05	0.925991	GATK-STRELKA_Intersection	7
JU1580	C	0.050307	0.932283	GATK-STRELKA_Intersection	7
ECA593	C	1e-05	0.934318	GATK-STRELKA_Intersection	7
JU393	C	1e-05	0.935382	GATK-STRELKA_Intersection	7
JU1793	C	0.064441	0.935509	GATK-STRELKA_Intersection	7
ECA724	C	1e-05	0.937261	GATK-STRELKA_Intersection	7
ED3048	C	0.060897	0.939053	GATK-STRELKA_Intersection	7
MY2585	C	0.047633	0.942065	GATK-STRELKA_Intersection	7
JU1249	C	1e-05	0.945743	GATK-STRELKA_Intersection	7
JU2866	C	1e-05	0.945784	GATK-STRELKA_Intersection	7
ED3012	C	1e-05	0.947989	GATK-STRELKA_Intersection	7
JU2578	C	0.051013	0.948937	GATK-STRELKA_Intersection	7
NIC265	C	0.949016	0.949016	GATK-STRELKA_Intersection	7
JU3135	C	1e-05	0.951884	GATK-STRELKA_Intersection	7
JU775	C	0.956366	0.956366	GATK-STRELKA_Intersection	7
MY2693	C	1e-05	0.958874	GATK-STRELKA_Intersection	7
ED3073	C	1e-05	0.960708	GATK-STRELKA_Intersection	7
NIC231	C	1e-05	0.970039	GATK-STRELKA_Intersection	7
XZ2019	C	1e-05	0.971843	GATK-STRELKA_Intersection	7
JU1934	C	1e-05	0.975005	GATK-STRELKA_Intersection	7
JU3282	C	0.023794	0.976156	GATK-STRELKA_Intersection	7
QG2824	C	1e-05	0.983487	GATK-STRELKA_Intersection	7
QG2825	C	0.002673	0.997277	GATK-STRELKA_Intersection	7
JU1896	C	1e-05	0.997881	GATK-STRELKA_Intersection	7
ECA36	C	1e-05	0.999929	GATK-STRELKA_Intersection	7
JU2316	C	0.999931	0.999931	GATK-STRELKA_Intersection	7
N2	C	1e-05	0.999932	GATK-STRELKA_Intersection	7
ECA191	C	1.1e-05	0.999933	GATK-STRELKA_Intersection	7
ECA723	C	1.6e-05	0.999934	GATK-STRELKA_Intersection	7
ECA363	C	1e-05	0.999936	GATK-STRELKA_Intersection	7
BRC20067	C	1e-05	0.999937	GATK-STRELKA_Intersection	7
JU3140	C	1e-05	0.999937	GATK-STRELKA_Intersection	7
LSJ1	C	1e-05	0.999937	GATK-STRELKA_Intersection	7
ECA740	C	1e-05	0.999939	GATK-STRELKA_Intersection	7
ECA745	C	1.1e-05	0.999939	GATK-STRELKA_Intersection	7
CB4851	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
CX11262	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
CX11264	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
CX11314	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA252	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA347	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA349	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA396	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA712	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA722	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA730	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA732	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA733	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA741	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA742	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA744	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA746	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA760	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA768	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA777	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA778	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA807	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
ECA812	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
GXW1	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1088	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1200	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1213	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1242	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1543	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1568	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU1586	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
JU2250	C	1e-05	0.99994	GATK-STRELKA_Intersection	7
