samples	cluster	frac_cluster	max_frac	analysis_type	K
NIC1119	C	0.060964	0.861426	DIVERGENT-MASKED_Complete	8
CB4853	C	1e-05	0.863179	DIVERGENT-MASKED_Complete	8
NIC528	C	1e-05	0.863197	DIVERGENT-MASKED_Complete	8
JU1934	C	1e-05	0.86635	DIVERGENT-MASKED_Complete	8
DL238	C	1e-05	0.867855	DIVERGENT-MASKED_Complete	8
NIC1107	C	1e-05	0.870519	DIVERGENT-MASKED_Complete	8
JU1242	C	0.019166	0.871096	DIVERGENT-MASKED_Complete	8
NIC231	C	0.070642	0.8766	DIVERGENT-MASKED_Complete	8
QX1212	C	1e-05	0.878804	DIVERGENT-MASKED_Complete	8
ECA592	C	1.8e-05	0.880564	DIVERGENT-MASKED_Complete	8
JU2566	C	1e-05	0.881274	DIVERGENT-MASKED_Complete	8
JU1213	C	1e-05	0.888695	DIVERGENT-MASKED_Complete	8
ECA724	C	1e-05	0.889301	DIVERGENT-MASKED_Complete	8
QX1793	C	0.09757	0.90237	DIVERGENT-MASKED_Complete	8
QG2824	C	0.04661	0.904313	DIVERGENT-MASKED_Complete	8
ECA743	C	1e-05	0.904703	DIVERGENT-MASKED_Complete	8
CX11314	C	1e-05	0.908283	DIVERGENT-MASKED_Complete	8
JU3225	C	1e-05	0.90918	DIVERGENT-MASKED_Complete	8
CX11315	C	1e-05	0.916042	DIVERGENT-MASKED_Complete	8
QG2818	C	1e-05	0.920398	DIVERGENT-MASKED_Complete	8
JU2878	C	1e-05	0.924739	DIVERGENT-MASKED_Complete	8
ECA703	C	1e-05	0.925142	DIVERGENT-MASKED_Complete	8
NIC261	C	0.927241	0.927241	DIVERGENT-MASKED_Complete	8
XZ2019	C	1e-05	0.93559	DIVERGENT-MASKED_Complete	8
JU3169	C	0.937758	0.937758	DIVERGENT-MASKED_Complete	8
JU778	C	0.95067	0.95067	DIVERGENT-MASKED_Complete	8
XZ1513	C	1e-05	0.953192	DIVERGENT-MASKED_Complete	8
ECA372	C	0.044236	0.955704	DIVERGENT-MASKED_Complete	8
JU1580	C	0.028192	0.959354	DIVERGENT-MASKED_Complete	8
GXW1	C	1e-05	0.970302	DIVERGENT-MASKED_Complete	8
QX1233	C	1e-05	0.97044	DIVERGENT-MASKED_Complete	8
QG2825	C	0.026806	0.973134	DIVERGENT-MASKED_Complete	8
NIC274	C	0.9738	0.9738	DIVERGENT-MASKED_Complete	8
NIC252	C	0.979333	0.979333	DIVERGENT-MASKED_Complete	8
MY2530	C	1e-05	0.979478	DIVERGENT-MASKED_Complete	8
NIC258	C	0.984304	0.984304	DIVERGENT-MASKED_Complete	8
QG2823	C	0.00585	0.99409	DIVERGENT-MASKED_Complete	8
WN2066	C	1e-05	0.997238	DIVERGENT-MASKED_Complete	8
JU1581	C	1e-05	0.997669	DIVERGENT-MASKED_Complete	8
JU311	C	1e-05	0.997858	DIVERGENT-MASKED_Complete	8
ECA396	C	1e-05	0.999926	DIVERGENT-MASKED_Complete	8
ECA738	C	1e-05	0.999927	DIVERGENT-MASKED_Complete	8
JU394	C	1e-05	0.999927	DIVERGENT-MASKED_Complete	8
ECA706	C	1e-05	0.999928	DIVERGENT-MASKED_Complete	8
ECA746	C	1e-05	0.999929	DIVERGENT-MASKED_Complete	8
ECA705	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2825	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA930	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
QG2843	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU1793	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU3140	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC256	C	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
JU2575	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
MY679	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA744	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2565	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA777	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC262	C	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
ECA733	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC260	C	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
QG2850	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU406	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU3132	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA191	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
LSJ1	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA768	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
QX1211	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
CX11292	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
XZ1516	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU3291	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU792	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2250	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU1088	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA252	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA807	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA778	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
CB4858	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2610	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU3226	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ED3048	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU1172	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ED3077	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA732	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
QG2873	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
CB4851	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
BRC20067	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
CB4855	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC271	C	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
QG2874	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
MY23	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA36	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA723	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU1568	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA742	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA730	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2519	C	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
JU2257	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2570	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2016	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA760	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC272	C	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
ECA741	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2466	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU1666	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ED3073	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA189	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU367	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2522	C	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
MY518	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
MY2585	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA363	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU1249	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA722	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC501	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
N2	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA701	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA347	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA745	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
CB4857	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2600	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA740	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
XZ1514	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
CB4856	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ED3005	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA812	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
QG2932	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
RC301	C	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC251	D	1e-05	0.352682	DIVERGENT-MASKED_Complete	8
JU3137	D	0.35645	0.35645	DIVERGENT-MASKED_Complete	8
JU2906	D	0.316725	0.362759	DIVERGENT-MASKED_Complete	8
QG2846	D	0.283068	0.382591	DIVERGENT-MASKED_Complete	8
JU3127	D	0.389399	0.389399	DIVERGENT-MASKED_Complete	8
JU2862	D	0.210675	0.414484	DIVERGENT-MASKED_Complete	8
NIC166	D	0.278822	0.416331	DIVERGENT-MASKED_Complete	8
NIC522	D	0.429117	0.429117	DIVERGENT-MASKED_Complete	8
WN2001	D	1e-05	0.433755	DIVERGENT-MASKED_Complete	8
EG4724	D	0.437485	0.437485	DIVERGENT-MASKED_Complete	8
NIC526	D	0.442086	0.442086	DIVERGENT-MASKED_Complete	8
NIC268	D	0.067695	0.449391	DIVERGENT-MASKED_Complete	8
CB4854	D	0.451973	0.451973	DIVERGENT-MASKED_Complete	8
ED3017	D	0.454527	0.454527	DIVERGENT-MASKED_Complete	8
NIC523	D	0.459263	0.459263	DIVERGENT-MASKED_Complete	8
EG4347	D	0.462619	0.462619	DIVERGENT-MASKED_Complete	8
JU3128	D	0.463165	0.463165	DIVERGENT-MASKED_Complete	8
JU1808	D	1e-05	0.463396	DIVERGENT-MASKED_Complete	8
JU2001	D	0.062012	0.466363	DIVERGENT-MASKED_Complete	8
QW947	D	0.471634	0.471634	DIVERGENT-MASKED_Complete	8
JU323	D	0.315233	0.471687	DIVERGENT-MASKED_Complete	8
QX1791	D	0.064901	0.47791	DIVERGENT-MASKED_Complete	8
WN2002	D	0.481445	0.481445	DIVERGENT-MASKED_Complete	8
NIC265	D	1e-05	0.481598	DIVERGENT-MASKED_Complete	8
NIC3	D	0.357145	0.483023	DIVERGENT-MASKED_Complete	8
CX11307	D	0.487426	0.487426	DIVERGENT-MASKED_Complete	8
JU1652	D	0.489434	0.489434	DIVERGENT-MASKED_Complete	8
JU2811	D	0.498218	0.498218	DIVERGENT-MASKED_Complete	8
XZ2020	D	0.499207	0.499207	DIVERGENT-MASKED_Complete	8
CX11285	D	0.070161	0.502948	DIVERGENT-MASKED_Complete	8
JU2800	D	0.015775	0.505373	DIVERGENT-MASKED_Complete	8
JU1400	D	0.505596	0.505596	DIVERGENT-MASKED_Complete	8
MY2573	D	1e-05	0.506168	DIVERGENT-MASKED_Complete	8
JU2841	D	0.507582	0.507582	DIVERGENT-MASKED_Complete	8
NIC195	D	0.045665	0.508678	DIVERGENT-MASKED_Complete	8
JU1491	D	0.172434	0.509249	DIVERGENT-MASKED_Complete	8
JU258	D	1e-05	0.510473	DIVERGENT-MASKED_Complete	8
KR314	D	0.514156	0.514156	DIVERGENT-MASKED_Complete	8
MY2212	D	0.515377	0.515377	DIVERGENT-MASKED_Complete	8
NIC277	D	0.224105	0.515764	DIVERGENT-MASKED_Complete	8
AB1	D	0.481291	0.518649	DIVERGENT-MASKED_Complete	8
MY2693	D	0.522628	0.522628	DIVERGENT-MASKED_Complete	8
JU3280	D	0.477197	0.522743	DIVERGENT-MASKED_Complete	8
CX11254	D	0.526364	0.526364	DIVERGENT-MASKED_Complete	8
ED3052	D	0.526566	0.526566	DIVERGENT-MASKED_Complete	8
JU2534	D	0.471228	0.528712	DIVERGENT-MASKED_Complete	8
NIC1	D	0.530146	0.530146	DIVERGENT-MASKED_Complete	8
WN2033	D	0.321888	0.531634	DIVERGENT-MASKED_Complete	8
JU2316	D	1e-05	0.534031	DIVERGENT-MASKED_Complete	8
XZ1515	D	1e-05	0.534825	DIVERGENT-MASKED_Complete	8
CX11271	D	0.536867	0.536867	DIVERGENT-MASKED_Complete	8
JU1395	D	0.53877	0.53877	DIVERGENT-MASKED_Complete	8
XZ1735	D	0.460529	0.539411	DIVERGENT-MASKED_Complete	8
JU2581	D	0.540213	0.540213	DIVERGENT-MASKED_Complete	8
JU2907	D	0.544943	0.544943	DIVERGENT-MASKED_Complete	8
ED3011	D	0.454432	0.545508	DIVERGENT-MASKED_Complete	8
QG2836	D	0.450795	0.549145	DIVERGENT-MASKED_Complete	8
NIC242	D	0.118722	0.549334	DIVERGENT-MASKED_Complete	8
MY2147	D	1e-05	0.549338	DIVERGENT-MASKED_Complete	8
JU2526	D	1e-05	0.549502	DIVERGENT-MASKED_Complete	8
JU1530	D	0.310671	0.551094	DIVERGENT-MASKED_Complete	8
NIC275	D	0.551888	0.551888	DIVERGENT-MASKED_Complete	8
NIC1049	D	1e-05	0.557813	DIVERGENT-MASKED_Complete	8
CB4852	D	0.559796	0.559796	DIVERGENT-MASKED_Complete	8
JT11398	D	0.562524	0.562524	DIVERGENT-MASKED_Complete	8
JU310	D	0.28703	0.565332	DIVERGENT-MASKED_Complete	8
CX11264	D	1e-05	0.565365	DIVERGENT-MASKED_Complete	8
QG2827	D	0.567061	0.567061	DIVERGENT-MASKED_Complete	8
QG2835	D	0.569651	0.569651	DIVERGENT-MASKED_Complete	8
NIC2	D	0.570821	0.570821	DIVERGENT-MASKED_Complete	8
JU2593	D	0.57524	0.57524	DIVERGENT-MASKED_Complete	8
PS2025	D	1e-05	0.575795	DIVERGENT-MASKED_Complete	8
ED3046	D	0.57712	0.57712	DIVERGENT-MASKED_Complete	8
NIC515	D	0.577758	0.577758	DIVERGENT-MASKED_Complete	8
ED3049	D	0.57854	0.57854	DIVERGENT-MASKED_Complete	8
JU3125	D	0.580412	0.580412	DIVERGENT-MASKED_Complete	8
JU3166	D	1e-05	0.580821	DIVERGENT-MASKED_Complete	8
MY2713	D	0.581251	0.581251	DIVERGENT-MASKED_Complete	8
ECA928	D	1e-05	0.585687	DIVERGENT-MASKED_Complete	8
JU1543	D	0.412782	0.587158	DIVERGENT-MASKED_Complete	8
CB4932	D	1e-05	0.589874	DIVERGENT-MASKED_Complete	8
JU2478	D	0.007258	0.590074	DIVERGENT-MASKED_Complete	8
ECA593	D	0.041142	0.592896	DIVERGENT-MASKED_Complete	8
JU642	D	0.366062	0.593976	DIVERGENT-MASKED_Complete	8
JU774	D	0.596845	0.596845	DIVERGENT-MASKED_Complete	8
JU2007	D	0.596984	0.596984	DIVERGENT-MASKED_Complete	8
JU847	D	0.161703	0.599237	DIVERGENT-MASKED_Complete	8
NIC511	D	0.351189	0.603992	DIVERGENT-MASKED_Complete	8
JU1200	D	0.393792	0.606148	DIVERGENT-MASKED_Complete	8
JU2829	D	0.610185	0.610185	DIVERGENT-MASKED_Complete	8
MY1	D	0.612422	0.612422	DIVERGENT-MASKED_Complete	8
JU3144	D	0.612475	0.612475	DIVERGENT-MASKED_Complete	8
WN2050	D	1e-05	0.620752	DIVERGENT-MASKED_Complete	8
PB306	D	1e-05	0.624634	DIVERGENT-MASKED_Complete	8
JU3141	D	1e-05	0.625204	DIVERGENT-MASKED_Complete	8
QX1792	D	0.326146	0.626905	DIVERGENT-MASKED_Complete	8
WN2064	D	0.012477	0.627639	DIVERGENT-MASKED_Complete	8
CX11276	D	0.162486	0.631527	DIVERGENT-MASKED_Complete	8
QG2075	D	0.035086	0.634053	DIVERGENT-MASKED_Complete	8
JU2879	D	0.25346	0.63754	DIVERGENT-MASKED_Complete	8
JU2017	D	0.080576	0.640293	DIVERGENT-MASKED_Complete	8
JU2234	D	0.353589	0.640477	DIVERGENT-MASKED_Complete	8
QG2828	D	0.642236	0.642236	DIVERGENT-MASKED_Complete	8
QG556	D	1e-05	0.642572	DIVERGENT-MASKED_Complete	8
JU360	D	0.647964	0.647964	DIVERGENT-MASKED_Complete	8
JU3135	D	0.647975	0.647975	DIVERGENT-MASKED_Complete	8
QG2875	D	0.347135	0.652805	DIVERGENT-MASKED_Complete	8
XZ1734	D	0.653333	0.653333	DIVERGENT-MASKED_Complete	8
JU561	D	0.655092	0.655092	DIVERGENT-MASKED_Complete	8
LKC34	D	0.344044	0.655896	DIVERGENT-MASKED_Complete	8
NIC529	D	0.6568	0.6568	DIVERGENT-MASKED_Complete	8
EG4349	D	0.661171	0.661171	DIVERGENT-MASKED_Complete	8
JU782	D	0.014436	0.663783	DIVERGENT-MASKED_Complete	8
ED3012	D	0.331815	0.668125	DIVERGENT-MASKED_Complete	8
PX179	D	0.668981	0.668981	DIVERGENT-MASKED_Complete	8
XZ1756	D	1e-05	0.670623	DIVERGENT-MASKED_Complete	8
NIC199	D	1e-05	0.671697	DIVERGENT-MASKED_Complete	8
JU3228	D	0.673367	0.673367	DIVERGENT-MASKED_Complete	8
MY16	D	1e-05	0.675703	DIVERGENT-MASKED_Complete	8
JU1896	D	0.256087	0.676558	DIVERGENT-MASKED_Complete	8
DL200	D	0.320931	0.679009	DIVERGENT-MASKED_Complete	8
NIC267	D	0.319554	0.680386	DIVERGENT-MASKED_Complete	8
JU2586	D	0.318822	0.681118	DIVERGENT-MASKED_Complete	8
JU2866	D	1e-05	0.681602	DIVERGENT-MASKED_Complete	8
JU440	D	0.224407	0.681686	DIVERGENT-MASKED_Complete	8
JU2619	D	0.682961	0.682961	DIVERGENT-MASKED_Complete	8
MY18	D	1e-05	0.683569	DIVERGENT-MASKED_Complete	8
ECA369	D	1e-05	0.683901	DIVERGENT-MASKED_Complete	8
MY2453	D	1e-05	0.684845	DIVERGENT-MASKED_Complete	8
MY10	D	0.684941	0.684941	DIVERGENT-MASKED_Complete	8
CX11262	D	1e-05	0.685051	DIVERGENT-MASKED_Complete	8
ECA348	D	1e-05	0.687135	DIVERGENT-MASKED_Complete	8
MY795	D	1e-05	0.688359	DIVERGENT-MASKED_Complete	8
JU3167	D	1e-05	0.689915	DIVERGENT-MASKED_Complete	8
NIC255	D	0.70026	0.70026	DIVERGENT-MASKED_Complete	8
JU2141	D	1e-05	0.707111	DIVERGENT-MASKED_Complete	8
ED3040	D	0.708789	0.708789	DIVERGENT-MASKED_Complete	8
JU1409	D	0.710541	0.710541	DIVERGENT-MASKED_Complete	8
JU751	D	0.713075	0.713075	DIVERGENT-MASKED_Complete	8
JU2838	D	0.078254	0.714136	DIVERGENT-MASKED_Complete	8
JU2576	D	1e-05	0.714568	DIVERGENT-MASKED_Complete	8
JU3134	D	0.715137	0.715137	DIVERGENT-MASKED_Complete	8
JU2587	D	0.718898	0.718898	DIVERGENT-MASKED_Complete	8
QG2877	D	0.72026	0.72026	DIVERGENT-MASKED_Complete	8
QG557	D	1e-05	0.723768	DIVERGENT-MASKED_Complete	8
JU393	D	0.033434	0.732268	DIVERGENT-MASKED_Complete	8
NIC514	D	0.263492	0.736448	DIVERGENT-MASKED_Complete	8
EG4725	D	0.079242	0.741128	DIVERGENT-MASKED_Complete	8
XZ1672	D	0.253184	0.741539	DIVERGENT-MASKED_Complete	8
JU2853	D	0.746483	0.746483	DIVERGENT-MASKED_Complete	8
JU2131	D	0.155508	0.747989	DIVERGENT-MASKED_Complete	8
JU1792	D	1e-05	0.748913	DIVERGENT-MASKED_Complete	8
EG4946	D	0.147314	0.749419	DIVERGENT-MASKED_Complete	8
MY2741	D	1e-05	0.74944	DIVERGENT-MASKED_Complete	8
ECA923	D	0.038763	0.749562	DIVERGENT-MASKED_Complete	8
QG2813	D	0.749762	0.749762	DIVERGENT-MASKED_Complete	8
NIC259	D	1e-05	0.749848	DIVERGENT-MASKED_Complete	8
JU3282	D	0.754247	0.754247	DIVERGENT-MASKED_Complete	8
JU3224	D	0.755863	0.755863	DIVERGENT-MASKED_Complete	8
QG2837	D	0.243609	0.756331	DIVERGENT-MASKED_Complete	8
NIC513	D	0.24327	0.75667	DIVERGENT-MASKED_Complete	8
JU2572	D	1e-05	0.760193	DIVERGENT-MASKED_Complete	8
JU1440	D	0.760212	0.760212	DIVERGENT-MASKED_Complete	8
JU2464	D	0.761357	0.761357	DIVERGENT-MASKED_Complete	8
NIC527	D	0.234856	0.765084	DIVERGENT-MASKED_Complete	8
ECA640	D	0.109683	0.765363	DIVERGENT-MASKED_Complete	8
NIC236	D	0.234186	0.765754	DIVERGENT-MASKED_Complete	8
WN2063	D	0.233667	0.766273	DIVERGENT-MASKED_Complete	8
NIC266	D	1e-05	0.769816	DIVERGENT-MASKED_Complete	8
PB303	D	0.770686	0.770686	DIVERGENT-MASKED_Complete	8
QG2841	D	0.140945	0.7718	DIVERGENT-MASKED_Complete	8
DL226	D	0.113953	0.779724	DIVERGENT-MASKED_Complete	8
ECA349	D	1e-05	0.782229	DIVERGENT-MASKED_Complete	8
NIC207	D	0.783018	0.783018	DIVERGENT-MASKED_Complete	8
JU830	D	0.783319	0.783319	DIVERGENT-MASKED_Complete	8
BRC20263	D	0.784153	0.784153	DIVERGENT-MASKED_Complete	8
ECA712	D	1e-05	0.785616	DIVERGENT-MASKED_Complete	8
JU1586	D	0.210966	0.788974	DIVERGENT-MASKED_Complete	8
XZ2018	D	0.789306	0.789306	DIVERGENT-MASKED_Complete	8
QG2855	D	0.799429	0.799429	DIVERGENT-MASKED_Complete	8
JU346	D	0.199061	0.800879	DIVERGENT-MASKED_Complete	8
JU397	D	1e-05	0.804061	DIVERGENT-MASKED_Complete	8
QG2854	D	0.807673	0.807673	DIVERGENT-MASKED_Complete	8
ECA710	D	1e-05	0.811136	DIVERGENT-MASKED_Complete	8
MY920	D	0.811172	0.811172	DIVERGENT-MASKED_Complete	8
MY2535	D	0.814149	0.814149	DIVERGENT-MASKED_Complete	8
JU2106	D	1e-05	0.815459	DIVERGENT-MASKED_Complete	8
QG2857	D	0.816301	0.816301	DIVERGENT-MASKED_Complete	8
JU1246	D	1e-05	0.824014	DIVERGENT-MASKED_Complete	8
JU2578	D	0.825279	0.825279	DIVERGENT-MASKED_Complete	8
ECA594	D	0.034049	0.82551	DIVERGENT-MASKED_Complete	8
MY772	D	0.075403	0.827892	DIVERGENT-MASKED_Complete	8
QG2832	D	0.169949	0.829991	DIVERGENT-MASKED_Complete	8
QG2811	D	1e-05	0.831815	DIVERGENT-MASKED_Complete	8
JU1212	D	1e-05	0.832436	DIVERGENT-MASKED_Complete	8
JU2592	D	1e-05	0.838476	DIVERGENT-MASKED_Complete	8
QG2838	D	0.840349	0.840349	DIVERGENT-MASKED_Complete	8
NIC276	D	0.155483	0.844457	DIVERGENT-MASKED_Complete	8
JU775	D	1e-05	0.847302	DIVERGENT-MASKED_Complete	8
QG536	D	0.849698	0.849698	DIVERGENT-MASKED_Complete	8
QX1794	D	1e-05	0.850161	DIVERGENT-MASKED_Complete	8
JU2513	D	0.854631	0.854631	DIVERGENT-MASKED_Complete	8
NIC269	D	1e-05	0.855304	DIVERGENT-MASKED_Complete	8
NIC1119	D	0.861426	0.861426	DIVERGENT-MASKED_Complete	8
CB4853	D	0.063312	0.863179	DIVERGENT-MASKED_Complete	8
NIC528	D	0.863197	0.863197	DIVERGENT-MASKED_Complete	8
JU1934	D	1e-05	0.86635	DIVERGENT-MASKED_Complete	8
DL238	D	1e-05	0.867855	DIVERGENT-MASKED_Complete	8
NIC1107	D	1e-05	0.870519	DIVERGENT-MASKED_Complete	8
JU1242	D	0.109688	0.871096	DIVERGENT-MASKED_Complete	8
NIC231	D	0.8766	0.8766	DIVERGENT-MASKED_Complete	8
QX1212	D	1e-05	0.878804	DIVERGENT-MASKED_Complete	8
ECA592	D	1e-05	0.880564	DIVERGENT-MASKED_Complete	8
JU2566	D	0.097459	0.881274	DIVERGENT-MASKED_Complete	8
JU1213	D	1e-05	0.888695	DIVERGENT-MASKED_Complete	8
ECA724	D	1e-05	0.889301	DIVERGENT-MASKED_Complete	8
QX1793	D	1e-05	0.90237	DIVERGENT-MASKED_Complete	8
QG2824	D	0.904313	0.904313	DIVERGENT-MASKED_Complete	8
ECA743	D	1e-05	0.904703	DIVERGENT-MASKED_Complete	8
CX11314	D	1e-05	0.908283	DIVERGENT-MASKED_Complete	8
JU3225	D	0.90918	0.90918	DIVERGENT-MASKED_Complete	8
CX11315	D	1e-05	0.916042	DIVERGENT-MASKED_Complete	8
QG2818	D	0.920398	0.920398	DIVERGENT-MASKED_Complete	8
JU2878	D	0.924739	0.924739	DIVERGENT-MASKED_Complete	8
ECA703	D	1e-05	0.925142	DIVERGENT-MASKED_Complete	8
NIC261	D	1e-05	0.927241	DIVERGENT-MASKED_Complete	8
XZ2019	D	1e-05	0.93559	DIVERGENT-MASKED_Complete	8
JU3169	D	1e-05	0.937758	DIVERGENT-MASKED_Complete	8
JU778	D	1e-05	0.95067	DIVERGENT-MASKED_Complete	8
XZ1513	D	1e-05	0.953192	DIVERGENT-MASKED_Complete	8
ECA372	D	1e-05	0.955704	DIVERGENT-MASKED_Complete	8
JU1580	D	0.012404	0.959354	DIVERGENT-MASKED_Complete	8
GXW1	D	0.970302	0.970302	DIVERGENT-MASKED_Complete	8
QX1233	D	1e-05	0.97044	DIVERGENT-MASKED_Complete	8
QG2825	D	0.973134	0.973134	DIVERGENT-MASKED_Complete	8
NIC274	D	1e-05	0.9738	DIVERGENT-MASKED_Complete	8
NIC252	D	1e-05	0.979333	DIVERGENT-MASKED_Complete	8
MY2530	D	0.979478	0.979478	DIVERGENT-MASKED_Complete	8
NIC258	D	1e-05	0.984304	DIVERGENT-MASKED_Complete	8
QG2823	D	0.99409	0.99409	DIVERGENT-MASKED_Complete	8
WN2066	D	1e-05	0.997238	DIVERGENT-MASKED_Complete	8
JU1581	D	1e-05	0.997669	DIVERGENT-MASKED_Complete	8
JU311	D	1e-05	0.997858	DIVERGENT-MASKED_Complete	8
ECA396	D	1e-05	0.999926	DIVERGENT-MASKED_Complete	8
ECA738	D	1e-05	0.999927	DIVERGENT-MASKED_Complete	8
JU394	D	1e-05	0.999927	DIVERGENT-MASKED_Complete	8
ECA706	D	1.2e-05	0.999928	DIVERGENT-MASKED_Complete	8
ECA746	D	1.1e-05	0.999929	DIVERGENT-MASKED_Complete	8
ECA705	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2825	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA930	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
QG2843	D	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
JU1793	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU3140	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC256	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2575	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
MY679	D	0.99993	0.99993	DIVERGENT-MASKED_Complete	8
ECA744	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
JU2565	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
ECA777	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
NIC262	D	1e-05	0.99993	DIVERGENT-MASKED_Complete	8
