samples	cluster	frac_cluster	max_frac	analysis_type	K
JU2565	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU2570	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU310	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU3140	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU3226	F	0.99988	0.99988	GATK-STRELKA_Intersection_Complete	13
JU394	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU792	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
LSJ1	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY23	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY2713	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY518	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY679	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
N2	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC252	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC256	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC258	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC261	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC262	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC271	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC277	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC511	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
PS2025	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2823	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2854	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2855	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2873	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2874	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG556	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QX1211	F	0.99988	0.99988	GATK-STRELKA_Intersection_Complete	13
QX1793	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QX1794	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
RC301	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
XZ1513	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
XZ1516	F	0.99988	0.99988	GATK-STRELKA_Intersection_Complete	13
XZ2019	F	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU2017	G	1e-05	0.31054	GATK-STRELKA_Intersection_Complete	13
JU3144	G	0.013608	0.31242	GATK-STRELKA_Intersection_Complete	13
JU2581	G	1e-05	0.314958	GATK-STRELKA_Intersection_Complete	13
JU1400	G	0.314973	0.319724	GATK-STRELKA_Intersection_Complete	13
JU3127	G	0.323987	0.323987	GATK-STRELKA_Intersection_Complete	13
JU642	G	1e-05	0.350374	GATK-STRELKA_Intersection_Complete	13
NIC515	G	0.354324	0.354324	GATK-STRELKA_Intersection_Complete	13
NIC242	G	1e-05	0.36248	GATK-STRELKA_Intersection_Complete	13
JU2829	G	1e-05	0.372485	GATK-STRELKA_Intersection_Complete	13
QG2836	G	0.374806	0.374806	GATK-STRELKA_Intersection_Complete	13
JU774	G	0.375659	0.375659	GATK-STRELKA_Intersection_Complete	13
ECA923	G	0.046613	0.378701	GATK-STRELKA_Intersection_Complete	13
NIC259	G	1e-05	0.392717	GATK-STRELKA_Intersection_Complete	13
CX11285	G	1e-05	0.396064	GATK-STRELKA_Intersection_Complete	13
WN2002	G	1e-05	0.397219	GATK-STRELKA_Intersection_Complete	13
JU2007	G	1e-05	0.397943	GATK-STRELKA_Intersection_Complete	13
NIC1	G	0.140141	0.398572	GATK-STRELKA_Intersection_Complete	13
JU2811	G	1e-05	0.399227	GATK-STRELKA_Intersection_Complete	13
QG2075	G	0.165254	0.399529	GATK-STRELKA_Intersection_Complete	13
QX1791	G	0.058366	0.400219	GATK-STRELKA_Intersection_Complete	13
WN2001	G	0.015625	0.403184	GATK-STRELKA_Intersection_Complete	13
JU1652	G	0.087495	0.404809	GATK-STRELKA_Intersection_Complete	13
AB1	G	1e-05	0.40636	GATK-STRELKA_Intersection_Complete	13
JU1581	G	1e-05	0.413372	GATK-STRELKA_Intersection_Complete	13
NIC272	G	1e-05	0.413688	GATK-STRELKA_Intersection_Complete	13
JU3125	G	0.418793	0.418793	GATK-STRELKA_Intersection_Complete	13
NIC195	G	0.093825	0.421201	GATK-STRELKA_Intersection_Complete	13
JU847	G	0.115694	0.423076	GATK-STRELKA_Intersection_Complete	13
JU778	G	1e-05	0.424648	GATK-STRELKA_Intersection_Complete	13
DL226	G	1e-05	0.427168	GATK-STRELKA_Intersection_Complete	13
QW947	G	0.432506	0.432506	GATK-STRELKA_Intersection_Complete	13
QG2846	G	0.435163	0.435163	GATK-STRELKA_Intersection_Complete	13
CX11271	G	1e-05	0.435665	GATK-STRELKA_Intersection_Complete	13
JU3228	G	0.435688	0.435688	GATK-STRELKA_Intersection_Complete	13
NIC251	G	1e-05	0.440362	GATK-STRELKA_Intersection_Complete	13
JU2862	G	1e-05	0.44099	GATK-STRELKA_Intersection_Complete	13
NIC236	G	1e-05	0.441073	GATK-STRELKA_Intersection_Complete	13
JU2576	G	1e-05	0.442657	GATK-STRELKA_Intersection_Complete	13
JU2841	G	1e-05	0.444181	GATK-STRELKA_Intersection_Complete	13
QG2827	G	1e-05	0.448903	GATK-STRELKA_Intersection_Complete	13
JU258	G	1e-05	0.449349	GATK-STRELKA_Intersection_Complete	13
JU3167	G	0.149372	0.452184	GATK-STRELKA_Intersection_Complete	13
ECA640	G	0.064014	0.452982	GATK-STRELKA_Intersection_Complete	13
JU3280	G	1e-05	0.455295	GATK-STRELKA_Intersection_Complete	13
JU1808	G	1e-05	0.456847	GATK-STRELKA_Intersection_Complete	13
JU1409	G	1e-05	0.456932	GATK-STRELKA_Intersection_Complete	13
XZ2020	G	0.128944	0.459258	GATK-STRELKA_Intersection_Complete	13
JU2907	G	1e-05	0.459394	GATK-STRELKA_Intersection_Complete	13
JU3224	G	0.459429	0.459429	GATK-STRELKA_Intersection_Complete	13
EG4349	G	0.26424	0.459793	GATK-STRELKA_Intersection_Complete	13
NIC199	G	1e-05	0.460822	GATK-STRELKA_Intersection_Complete	13
NIC529	G	1e-05	0.472341	GATK-STRELKA_Intersection_Complete	13
CX11315	G	1e-05	0.477324	GATK-STRELKA_Intersection_Complete	13
QG2875	G	0.478616	0.478616	GATK-STRELKA_Intersection_Complete	13
MY2212	G	1e-05	0.47974	GATK-STRELKA_Intersection_Complete	13
WN2063	G	1e-05	0.483206	GATK-STRELKA_Intersection_Complete	13
MY2573	G	1e-05	0.483909	GATK-STRELKA_Intersection_Complete	13
JU323	G	1e-05	0.484547	GATK-STRELKA_Intersection_Complete	13
QG2828	G	1.3e-05	0.484879	GATK-STRELKA_Intersection_Complete	13
JU830	G	1e-05	0.485097	GATK-STRELKA_Intersection_Complete	13
JU3132	G	1e-05	0.48768	GATK-STRELKA_Intersection_Complete	13
LKC34	G	0.134443	0.494375	GATK-STRELKA_Intersection_Complete	13
JU2478	G	1e-05	0.496572	GATK-STRELKA_Intersection_Complete	13
ED3046	G	0.118675	0.49964	GATK-STRELKA_Intersection_Complete	13
JU393	G	1e-05	0.501824	GATK-STRELKA_Intersection_Complete	13
ED3049	G	0.11991	0.502766	GATK-STRELKA_Intersection_Complete	13
EG4347	G	1e-05	0.503195	GATK-STRELKA_Intersection_Complete	13
NIC1119	G	0.321784	0.508361	GATK-STRELKA_Intersection_Complete	13
MY920	G	0.063077	0.512286	GATK-STRELKA_Intersection_Complete	13
JU3141	G	1e-05	0.512543	GATK-STRELKA_Intersection_Complete	13
NIC255	G	1e-05	0.514053	GATK-STRELKA_Intersection_Complete	13
JU2586	G	0.080486	0.514362	GATK-STRELKA_Intersection_Complete	13
NIC513	G	1e-05	0.519116	GATK-STRELKA_Intersection_Complete	13
NIC501	G	1e-05	0.519945	GATK-STRELKA_Intersection_Complete	13
MY2453	G	1e-05	0.520602	GATK-STRELKA_Intersection_Complete	13
JU2234	G	1e-05	0.520847	GATK-STRELKA_Intersection_Complete	13
NIC276	G	1e-05	0.521352	GATK-STRELKA_Intersection_Complete	13
QG2813	G	1e-05	0.525445	GATK-STRELKA_Intersection_Complete	13
MY10	G	0.527547	0.527547	GATK-STRELKA_Intersection_Complete	13
EG4725	G	0.123559	0.528506	GATK-STRELKA_Intersection_Complete	13
MY2147	G	1e-05	0.529741	GATK-STRELKA_Intersection_Complete	13
NIC2	G	1e-05	0.53105	GATK-STRELKA_Intersection_Complete	13
JU1213	G	1e-05	0.532637	GATK-STRELKA_Intersection_Complete	13
JU2587	G	0.104338	0.533009	GATK-STRELKA_Intersection_Complete	13
NIC166	G	1e-05	0.534708	GATK-STRELKA_Intersection_Complete	13
NIC268	G	0.038901	0.536509	GATK-STRELKA_Intersection_Complete	13
NIC523	G	1e-05	0.536528	GATK-STRELKA_Intersection_Complete	13
MY1	G	1e-05	0.53695	GATK-STRELKA_Intersection_Complete	13
CB4932	G	1e-05	0.541061	GATK-STRELKA_Intersection_Complete	13
JU3291	G	1e-05	0.541969	GATK-STRELKA_Intersection_Complete	13
QG2832	G	0.542162	0.542162	GATK-STRELKA_Intersection_Complete	13
CX11276	G	1e-05	0.54623	GATK-STRELKA_Intersection_Complete	13
QG2835	G	0.547306	0.547306	GATK-STRELKA_Intersection_Complete	13
NIC514	G	1e-05	0.548049	GATK-STRELKA_Intersection_Complete	13
JU2879	G	1e-05	0.551572	GATK-STRELKA_Intersection_Complete	13
XZ1734	G	1e-05	0.552183	GATK-STRELKA_Intersection_Complete	13
JU1395	G	1e-05	0.553096	GATK-STRELKA_Intersection_Complete	13
JU2593	G	1e-05	0.57292	GATK-STRELKA_Intersection_Complete	13
JU561	G	1e-05	0.573929	GATK-STRELKA_Intersection_Complete	13
NIC207	G	1e-05	0.573966	GATK-STRELKA_Intersection_Complete	13
QG2838	G	0.577931	0.577931	GATK-STRELKA_Intersection_Complete	13
BRC20263	G	1e-05	0.580135	GATK-STRELKA_Intersection_Complete	13
JU3134	G	1e-05	0.581275	GATK-STRELKA_Intersection_Complete	13
JU3137	G	1e-05	0.582534	GATK-STRELKA_Intersection_Complete	13
ECA768	G	1e-05	0.582766	GATK-STRELKA_Intersection_Complete	13
QG2841	G	1e-05	0.584267	GATK-STRELKA_Intersection_Complete	13
QG2837	G	0.586342	0.586342	GATK-STRELKA_Intersection_Complete	13
JU2800	G	1e-05	0.588317	GATK-STRELKA_Intersection_Complete	13
JU751	G	0.033864	0.590223	GATK-STRELKA_Intersection_Complete	13
CX11314	G	1e-05	0.590314	GATK-STRELKA_Intersection_Complete	13
KR314	G	1e-05	0.59766	GATK-STRELKA_Intersection_Complete	13
JU2600	G	1e-05	0.600184	GATK-STRELKA_Intersection_Complete	13
QX1212	G	1e-05	0.600709	GATK-STRELKA_Intersection_Complete	13
JU1934	G	1e-05	0.601373	GATK-STRELKA_Intersection_Complete	13
JU1440	G	1e-05	0.603586	GATK-STRELKA_Intersection_Complete	13
CB4852	G	1e-05	0.60558	GATK-STRELKA_Intersection_Complete	13
JU1212	G	1e-05	0.606387	GATK-STRELKA_Intersection_Complete	13
QG2843	G	0.392306	0.607584	GATK-STRELKA_Intersection_Complete	13
NIC1049	G	1e-05	0.607586	GATK-STRELKA_Intersection_Complete	13
JU2001	G	0.171732	0.608235	GATK-STRELKA_Intersection_Complete	13
JT11398	G	1e-05	0.609785	GATK-STRELKA_Intersection_Complete	13
JU2610	G	1e-05	0.612542	GATK-STRELKA_Intersection_Complete	13
NIC267	G	1e-05	0.61324	GATK-STRELKA_Intersection_Complete	13
QG2932	G	0.384864	0.615026	GATK-STRELKA_Intersection_Complete	13
ECA369	G	1e-05	0.618109	GATK-STRELKA_Intersection_Complete	13
MY16	G	1e-05	0.619642	GATK-STRELKA_Intersection_Complete	13
NIC522	G	1e-05	0.623653	GATK-STRELKA_Intersection_Complete	13
JU1896	G	1e-05	0.624869	GATK-STRELKA_Intersection_Complete	13
PB306	G	1e-05	0.625876	GATK-STRELKA_Intersection_Complete	13
WN2033	G	1e-05	0.627275	GATK-STRELKA_Intersection_Complete	13
QG2850	G	0.627679	0.627679	GATK-STRELKA_Intersection_Complete	13
JU2572	G	1e-05	0.62888	GATK-STRELKA_Intersection_Complete	13
XZ1672	G	1e-05	0.632119	GATK-STRELKA_Intersection_Complete	13
PX179	G	1e-05	0.635645	GATK-STRELKA_Intersection_Complete	13
DL200	G	0.027545	0.635725	GATK-STRELKA_Intersection_Complete	13
ECA712	G	1e-05	0.638752	GATK-STRELKA_Intersection_Complete	13
JU1580	G	1e-05	0.63937	GATK-STRELKA_Intersection_Complete	13
EG4724	G	0.289029	0.640013	GATK-STRELKA_Intersection_Complete	13
CB4854	G	1e-05	0.640414	GATK-STRELKA_Intersection_Complete	13
MY2741	G	1e-05	0.640815	GATK-STRELKA_Intersection_Complete	13
EG4946	G	1e-05	0.642267	GATK-STRELKA_Intersection_Complete	13
XZ2018	G	1e-05	0.647634	GATK-STRELKA_Intersection_Complete	13
NIC269	G	1e-05	0.651184	GATK-STRELKA_Intersection_Complete	13
ED3052	G	1e-05	0.654913	GATK-STRELKA_Intersection_Complete	13
JU440	G	1e-05	0.655828	GATK-STRELKA_Intersection_Complete	13
NIC527	G	1e-05	0.657254	GATK-STRELKA_Intersection_Complete	13
CX11307	G	1e-05	0.658287	GATK-STRELKA_Intersection_Complete	13
NIC274	G	1e-05	0.66146	GATK-STRELKA_Intersection_Complete	13
JU1200	G	1e-05	0.661861	GATK-STRELKA_Intersection_Complete	13
JU1792	G	1e-05	0.662064	GATK-STRELKA_Intersection_Complete	13
QG557	G	1e-05	0.665369	GATK-STRELKA_Intersection_Complete	13
NIC528	G	0.197837	0.665992	GATK-STRELKA_Intersection_Complete	13
ED3012	G	1e-05	0.666437	GATK-STRELKA_Intersection_Complete	13
JU2519	G	1e-05	0.668455	GATK-STRELKA_Intersection_Complete	13
ED3017	G	0.145499	0.668729	GATK-STRELKA_Intersection_Complete	13
JU2141	G	1e-05	0.67817	GATK-STRELKA_Intersection_Complete	13
ED3077	G	0.319765	0.68012	GATK-STRELKA_Intersection_Complete	13
JU1246	G	1e-05	0.680657	GATK-STRELKA_Intersection_Complete	13
QX1233	G	1e-05	0.686487	GATK-STRELKA_Intersection_Complete	13
JU2534	G	1e-05	0.686493	GATK-STRELKA_Intersection_Complete	13
ED3011	G	1e-05	0.686988	GATK-STRELKA_Intersection_Complete	13
ECA593	G	1e-05	0.687988	GATK-STRELKA_Intersection_Complete	13
QX1792	G	1e-05	0.689556	GATK-STRELKA_Intersection_Complete	13
NIC275	G	1e-05	0.691862	GATK-STRELKA_Intersection_Complete	13
JU1543	G	1e-05	0.69708	GATK-STRELKA_Intersection_Complete	13
NIC526	G	1e-05	0.699836	GATK-STRELKA_Intersection_Complete	13
ECA594	G	1e-05	0.70055	GATK-STRELKA_Intersection_Complete	13
MY18	G	1e-05	0.700631	GATK-STRELKA_Intersection_Complete	13
JU2619	G	1e-05	0.700704	GATK-STRELKA_Intersection_Complete	13
QG536	G	0.025158	0.701802	GATK-STRELKA_Intersection_Complete	13
JU1491	G	1e-05	0.704037	GATK-STRELKA_Intersection_Complete	13
NIC3	G	1e-05	0.704983	GATK-STRELKA_Intersection_Complete	13
WN2064	G	1e-05	0.707856	GATK-STRELKA_Intersection_Complete	13
CX11254	G	1e-05	0.711112	GATK-STRELKA_Intersection_Complete	13
ECA592	G	1e-05	0.715517	GATK-STRELKA_Intersection_Complete	13
JU2838	G	1e-05	0.717749	GATK-STRELKA_Intersection_Complete	13
QG2811	G	1e-05	0.718588	GATK-STRELKA_Intersection_Complete	13
XZ1515	G	1e-05	0.720835	GATK-STRELKA_Intersection_Complete	13
JU2522	G	1e-05	0.722913	GATK-STRELKA_Intersection_Complete	13
JU2853	G	1e-05	0.725182	GATK-STRELKA_Intersection_Complete	13
JU2464	G	0.032481	0.73347	GATK-STRELKA_Intersection_Complete	13
WN2050	G	1e-05	0.743041	GATK-STRELKA_Intersection_Complete	13
JU2592	G	1e-05	0.744829	GATK-STRELKA_Intersection_Complete	13
MY772	G	1e-05	0.748178	GATK-STRELKA_Intersection_Complete	13
ED3040	G	1e-05	0.750102	GATK-STRELKA_Intersection_Complete	13
JU2513	G	1e-05	0.754787	GATK-STRELKA_Intersection_Complete	13
ECA928	G	1.1e-05	0.755834	GATK-STRELKA_Intersection_Complete	13
MY2535	G	1e-05	0.757826	GATK-STRELKA_Intersection_Complete	13
JU2578	G	1e-05	0.758713	GATK-STRELKA_Intersection_Complete	13
NIC265	G	1e-05	0.769289	GATK-STRELKA_Intersection_Complete	13
JU2906	G	1e-05	0.770004	GATK-STRELKA_Intersection_Complete	13
CB4853	G	1e-05	0.770838	GATK-STRELKA_Intersection_Complete	13
JU2878	G	0.119588	0.773678	GATK-STRELKA_Intersection_Complete	13
JU2316	G	1e-05	0.774194	GATK-STRELKA_Intersection_Complete	13
JU3225	G	1e-05	0.780092	GATK-STRELKA_Intersection_Complete	13
NIC266	G	1e-05	0.781047	GATK-STRELKA_Intersection_Complete	13
NIC1107	G	1e-05	0.7828	GATK-STRELKA_Intersection_Complete	13
JU3128	G	1e-05	0.785401	GATK-STRELKA_Intersection_Complete	13
JU2575	G	1e-05	0.786984	GATK-STRELKA_Intersection_Complete	13
JU2866	G	1e-05	0.78972	GATK-STRELKA_Intersection_Complete	13
MY795	G	1e-05	0.790084	GATK-STRELKA_Intersection_Complete	13
JU367	G	1e-05	0.791093	GATK-STRELKA_Intersection_Complete	13
JU3166	G	1e-05	0.793299	GATK-STRELKA_Intersection_Complete	13
JU782	G	1e-05	0.794779	GATK-STRELKA_Intersection_Complete	13
JU311	G	1e-05	0.795967	GATK-STRELKA_Intersection_Complete	13
JU2131	G	0.203003	0.796887	GATK-STRELKA_Intersection_Complete	13
MY2530	G	0.037794	0.797659	GATK-STRELKA_Intersection_Complete	13
QG2877	G	0.799264	0.799264	GATK-STRELKA_Intersection_Complete	13
NIC260	G	1e-05	0.799593	GATK-STRELKA_Intersection_Complete	13
CX11292	G	1e-05	0.805587	GATK-STRELKA_Intersection_Complete	13
XZ1735	G	1e-05	0.809829	GATK-STRELKA_Intersection_Complete	13
JU346	G	1e-05	0.810144	GATK-STRELKA_Intersection_Complete	13
JU360	G	0.097298	0.810899	GATK-STRELKA_Intersection_Complete	13
CX11262	G	1e-05	0.816113	GATK-STRELKA_Intersection_Complete	13
QG2818	G	0.182912	0.816965	GATK-STRELKA_Intersection_Complete	13
WN2066	G	1e-05	0.821511	GATK-STRELKA_Intersection_Complete	13
JU2566	G	1e-05	0.823098	GATK-STRELKA_Intersection_Complete	13
ECA743	G	1e-05	0.824802	GATK-STRELKA_Intersection_Complete	13
JU2016	G	1e-05	0.837606	GATK-STRELKA_Intersection_Complete	13
JU2106	G	1e-05	0.842214	GATK-STRELKA_Intersection_Complete	13
JU1586	G	1e-05	0.842323	GATK-STRELKA_Intersection_Complete	13
ECA738	G	1.9e-05	0.843211	GATK-STRELKA_Intersection_Complete	13
XZ1756	G	1e-05	0.848649	GATK-STRELKA_Intersection_Complete	13
JU2526	G	1e-05	0.859037	GATK-STRELKA_Intersection_Complete	13
JU1249	G	1e-05	0.868861	GATK-STRELKA_Intersection_Complete	13
JU1242	G	1e-05	0.871334	GATK-STRELKA_Intersection_Complete	13
ECA349	G	1e-05	0.872231	GATK-STRELKA_Intersection_Complete	13
ECA189	G	1e-05	0.878492	GATK-STRELKA_Intersection_Complete	13
ECA372	G	1e-05	0.884887	GATK-STRELKA_Intersection_Complete	13
JU1172	G	1e-05	0.885485	GATK-STRELKA_Intersection_Complete	13
JU397	G	1e-05	0.89309	GATK-STRELKA_Intersection_Complete	13
JU775	G	1e-05	0.893096	GATK-STRELKA_Intersection_Complete	13
ED3073	G	1e-05	0.896162	GATK-STRELKA_Intersection_Complete	13
PB303	G	1e-05	0.898579	GATK-STRELKA_Intersection_Complete	13
JU3282	G	1e-05	0.900834	GATK-STRELKA_Intersection_Complete	13
NIC231	G	1e-05	0.901178	GATK-STRELKA_Intersection_Complete	13
JU3135	G	1e-05	0.901504	GATK-STRELKA_Intersection_Complete	13
MY2693	G	1e-05	0.9062	GATK-STRELKA_Intersection_Complete	13
QG2824	G	1e-05	0.906476	GATK-STRELKA_Intersection_Complete	13
ECA724	G	1e-05	0.909068	GATK-STRELKA_Intersection_Complete	13
DL238	G	1e-05	0.915216	GATK-STRELKA_Intersection_Complete	13
JU406	G	1e-05	0.925881	GATK-STRELKA_Intersection_Complete	13
MY2585	G	0.071164	0.928726	GATK-STRELKA_Intersection_Complete	13
CB4855	G	1e-05	0.937252	GATK-STRELKA_Intersection_Complete	13
JU2825	G	1e-05	0.945817	GATK-STRELKA_Intersection_Complete	13
JU3169	G	1e-05	0.954627	GATK-STRELKA_Intersection_Complete	13
GXW1	G	1e-05	0.972295	GATK-STRELKA_Intersection_Complete	13
ECA396	G	1e-05	0.999866	GATK-STRELKA_Intersection_Complete	13
ECA745	G	1.2e-05	0.999868	GATK-STRELKA_Intersection_Complete	13
ECA722	G	1e-05	0.999871	GATK-STRELKA_Intersection_Complete	13
ECA740	G	1e-05	0.999872	GATK-STRELKA_Intersection_Complete	13
XZ1514	G	1e-05	0.999872	GATK-STRELKA_Intersection_Complete	13
ECA710	G	1e-05	0.999874	GATK-STRELKA_Intersection_Complete	13
ECA777	G	1e-05	0.999874	GATK-STRELKA_Intersection_Complete	13
ECA347	G	1e-05	0.999875	GATK-STRELKA_Intersection_Complete	13
JU2257	G	1e-05	0.999875	GATK-STRELKA_Intersection_Complete	13
ED3048	G	1e-05	0.999876	GATK-STRELKA_Intersection_Complete	13
JU1088	G	1e-05	0.999877	GATK-STRELKA_Intersection_Complete	13
QG2857	G	0.999877	0.999877	GATK-STRELKA_Intersection_Complete	13
JU1568	G	1e-05	0.999878	GATK-STRELKA_Intersection_Complete	13
QG2825	G	1e-05	0.999878	GATK-STRELKA_Intersection_Complete	13
CX11264	G	1e-05	0.999879	GATK-STRELKA_Intersection_Complete	13
ECA705	G	1e-05	0.999879	GATK-STRELKA_Intersection_Complete	13
JU1793	G	1e-05	0.999879	GATK-STRELKA_Intersection_Complete	13
BRC20067	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
CB4851	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
CB4856	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
CB4857	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
CB4858	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA191	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA252	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA348	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA36	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA363	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA701	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA703	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA706	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA723	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA730	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA732	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA733	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA741	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA742	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA744	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA746	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA760	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA778	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA807	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA812	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ECA930	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
ED3005	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU1530	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU1666	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU2250	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU2466	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU2565	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU2570	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU310	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU3140	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU3226	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU394	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU792	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
LSJ1	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY23	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY2713	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY518	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
MY679	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
N2	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC252	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC256	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC258	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC261	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC262	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC271	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC277	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
NIC511	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
PS2025	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2823	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2854	G	0.99988	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2855	G	0.99988	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2873	G	0.99988	0.99988	GATK-STRELKA_Intersection_Complete	13
QG2874	G	0.99988	0.99988	GATK-STRELKA_Intersection_Complete	13
QG556	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QX1211	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QX1793	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
QX1794	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
RC301	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
XZ1513	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
XZ1516	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
XZ2019	G	1e-05	0.99988	GATK-STRELKA_Intersection_Complete	13
JU2017	H	1e-05	0.31054	GATK-STRELKA_Intersection_Complete	13
JU3144	H	1e-05	0.31242	GATK-STRELKA_Intersection_Complete	13
JU2581	H	1e-05	0.314958	GATK-STRELKA_Intersection_Complete	13
